run_id,project_id,repository_id,snapshot_date,snapshot_commit,source_component_id,executable_id,installation_id,check_id,probe_id,domain,status,result_kind,applicability,method,started_at,duration_seconds,environment_id,config_sha256,notes,expected,observed,tool,command,evidence
current,pyrodigal,,2023-07-01,1f939b0913b48dbaa55d574b20e124f1b8323825,python:production,,,SRC-FUNCTION-STRUCTURE-001,source:python:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:39.084230Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""function_count"": 3, ""length_maximum"": 117, ""length_median"": 91.0, ""length_percentile_90"": 117, ""nesting_maximum"": 0, ""over_100_lines"": 1, ""over_50_lines"": 2, ""over_50_lines_per_100_functions"": 66.667, ""over_5_parameters"": 0, ""over_5_parameters_per_100_functions"": 0.0}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2023-07-01/SRC-FUNCTION-STRUCTURE-001/source-python-functions/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2023-07-01/SRC-FUNCTION-STRUCTURE-001/source-python-functions/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2023-07-01/SRC-FUNCTION-STRUCTURE-001/source-python-functions/observation.json""}"
current,pyrodigal,,2023-07-01,1f939b0913b48dbaa55d574b20e124f1b8323825,python:production,,,SRC-INVENTORY-001,source:python:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:38.970036Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""excluded_paths"": [{""path"": ""benches/connection_scoring/bench.py"", ""reason"": ""manifest exclusion""}, {""path"": ""benches/connection_scoring/plot.py"", ""reason"": ""manifest exclusion""}, {""path"": ""benches/data/download.py"", ""reason"": ""standard non-production path""}, {""path"": ""benches/run_single/bench.py"", ""reason"": ""manifest exclusion""}, {""path"": ""benches/run_single/plot.py"", ""reason"": ""manifest exclusion""}, {""path"": ""docs/conf.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/__init__.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/data/__init__.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/fasta.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_connection_scorer.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_doctest.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_gene.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_genes.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_mask.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_nodes.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_orf_finder.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_sequence.py"", ""reason"": ""standard non-production path""}, {""path"": ""pyrodigal/tests/test_training_info.py"", ""reason"": ""standard non-production path""}, {""path"": ""setup.py"", ""reason"": ""manifest exclusion""}], ""files"": 4, ""included_paths"": [""pyrodigal/__init__.py"", ""pyrodigal/__main__.py"", ""pyrodigal/_version.py"", ""pyrodigal/cli.py""], ""language"": ""python"", ""nonblank_lines"": 273, ""physical_lines"": 296}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2023-07-01/SRC-INVENTORY-001/source-python-inventory/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2023-07-01/SRC-INVENTORY-001/source-python-inventory/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2023-07-01/SRC-INVENTORY-001/source-python-inventory/observation.json""}"
current,pyrodigal,,2023-07-01,1f939b0913b48dbaa55d574b20e124f1b8323825,python:production,,,SRC-NATIVE-LINT-001,python:pylint,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:40.374611Z,2.635858458932489,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""pylint"", ""finding_count"": 21, ""findings_per_kloc"": 81.712, ""language"": ""python"", ""production_files"": 4, ""production_nonblank_noncomment_lines"": 257, ""rules"": [{""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""warning"", ""native_severity"": ""warning"", ""rule"": ""broad-exception-caught""}, {""count"": 3, ""findings_per_kloc"": 11.673, ""native_category"": ""convention"", ""native_severity"": ""convention"", ""rule"": ""consider-using-f-string""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""warning"", ""native_severity"": ""warning"", ""rule"": ""import-self""}, {""count"": 2, ""findings_per_kloc"": 7.782, ""native_category"": ""convention"", ""native_severity"": ""convention"", ""rule"": ""line-too-long""}, {""count"": 2, ""findings_per_kloc"": 7.782, ""native_category"": ""convention"", ""native_severity"": ""convention"", ""rule"": ""missing-function-docstring""}, {""count"": 3, ""findings_per_kloc"": 11.673, ""native_category"": ""convention"", ""native_severity"": ""convention"", ""rule"": ""missing-module-docstring""}, {""count"": 2, ""findings_per_kloc"": 7.782, ""native_category"": ""refactor"", ""native_severity"": ""refactor"", ""rule"": ""no-else-return""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""warning"", ""native_severity"": ""warning"", ""rule"": ""redefined-builtin""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""refactor"", ""native_severity"": ""refactor"", ""rule"": ""too-many-branches""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""refactor"", ""native_severity"": ""refactor"", ""rule"": ""too-many-locals""}, {""count"": 4, ""findings_per_kloc"": 15.564, ""native_category"": ""warning"", ""native_severity"": ""warning"", ""rule"": ""unspecified-encoding""}]}","{""name"": ""pylint"", ""version"": ""pinned by analyzer lock""}","[""pylint"", ""--output-format=json"", ""--rcfile"", ""/config/pylint-standard.toml"", ""/source/pyrodigal/__init__.py"", ""/source/pyrodigal/__main__.py"", ""/source/pyrodigal/_version.py"", ""/source/pyrodigal/cli.py""]","{""metadata"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-pylint/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-pylint/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-pylint/stdout.txt""}"
current,pyrodigal,,2023-07-01,1f939b0913b48dbaa55d574b20e124f1b8323825,python:production,,,SRC-NATIVE-LINT-001,python:ruff,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:26:50.425624Z,0.8481490409467369,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""ruff"", ""finding_count"": 11, ""findings_per_kloc"": 42.802, ""language"": ""python"", ""production_files"": 4, ""production_nonblank_noncomment_lines"": 257, ""rules"": [{""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""C"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""C901""}, {""count"": 2, ""findings_per_kloc"": 7.782, ""native_category"": ""E"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E501""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""F"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""F401""}, {""count"": 3, ""findings_per_kloc"": 11.673, ""native_category"": ""I"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""I001""}, {""count"": 1, ""findings_per_kloc"": 3.891, ""native_category"": ""UP"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""UP009""}, {""count"": 3, ""findings_per_kloc"": 11.673, ""native_category"": ""UP"", ""native_severity"": ""UNSPECIFIED"", ""rule"": ""UP032""}]}","{""name"": ""ruff"", ""version"": ""pinned by analyzer lock""}","[""ruff"", ""check"", ""--no-cache"", ""--output-format=json"", ""--config"", ""/config/ruff-standard.toml"", ""/source/pyrodigal/__init__.py"", ""/source/pyrodigal/__main__.py"", ""/source/pyrodigal/_version.py"", ""/source/pyrodigal/cli.py""]","{""metadata"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-ruff/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-ruff/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-LINT-001/python-ruff/stdout.txt""}"
current,pyrodigal,,2023-07-01,1f939b0913b48dbaa55d574b20e124f1b8323825,python:production,,,SRC-NATIVE-SECURITY-001,python:bandit,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:43.112993Z,1.0350315421819687,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""bandit"", ""finding_count"": 0, ""findings_per_kloc"": 0.0, ""language"": ""python"", ""production_files"": 4, ""production_nonblank_noncomment_lines"": 257, ""rules"": []}","{""name"": ""bandit"", ""version"": ""pinned by analyzer lock""}","[""bandit"", ""-q"", ""-f"", ""json"", ""/source/pyrodigal/__init__.py"", ""/source/pyrodigal/__main__.py"", ""/source/pyrodigal/_version.py"", ""/source/pyrodigal/cli.py""]","{""metadata"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-SECURITY-001/python-bandit/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-SECURITY-001/python-bandit/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2023-07-01/SRC-NATIVE-SECURITY-001/python-bandit/stdout.txt""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-COMPLEXITY-001,source:cython:complexity,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.262468Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,Cython has a limited structural profile.,"{""measurement_only"": true}","{""maximum"": null, ""median"": null, ""over_10"": 0, ""over_10_per_100_functions"": null, ""over_20"": 0, ""percentile_90"": null}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-cython-complexity/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-cython-complexity/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-cython-complexity/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-DEAD-CODE-001,source:cython:dead-code,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:18:05.178870Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""language"": ""cython"", ""reason"": ""No frozen dead-code analyzer for this language profile.""}","{""name"": ""Seebot analyzer dispatcher"", ""version"": ""2""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/source-cython-dead-code/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/source-cython-dead-code/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/source-cython-dead-code/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-DOCUMENTATION-001,source:cython:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.389476Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""coverage_percent"": null, ""documentable_functions"": 0, ""documented_functions"": 0, ""native_measure"": ""function-associated documentation""}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-DOCUMENTATION-001/source-cython-documentation/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-DOCUMENTATION-001/source-cython-documentation/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-DOCUMENTATION-001/source-cython-documentation/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-DUPLICATION-001,source:cython:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.319594Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""analyzer"": ""seebot-exact-normalized-blocks"", ""block_size_lines"": 6, ""duplicated_blocks"": 100, ""duplicated_line_percent"": 12.49}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-DUPLICATION-001/source-cython-duplication/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-DUPLICATION-001/source-cython-duplication/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-DUPLICATION-001/source-cython-duplication/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-FILE-LENGTH-001,source:cython:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.147315Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""maximum"": 5580, ""median"": 4.0, ""over_1000"": 1, ""over_500"": 1, ""percent_over_1000"": 6.667, ""percent_over_500"": 6.667, ""percentile_90"": 417}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-FILE-LENGTH-001/source-cython-files/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-FILE-LENGTH-001/source-cython-files/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-FILE-LENGTH-001/source-cython-files/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-FUNCTION-STRUCTURE-001,source:cython:functions,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.206210Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,Cython has a limited structural profile.,"{""measurement_only"": true}","{""function_count"": 0, ""length_maximum"": null, ""length_median"": null, ""length_percentile_90"": null, ""nesting_maximum"": null, ""over_100_lines"": 0, ""over_50_lines"": 0, ""over_50_lines_per_100_functions"": null, ""over_5_parameters"": 0, ""over_5_parameters_per_100_functions"": null}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cython-functions/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cython-functions/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-FUNCTION-STRUCTURE-001/source-cython-functions/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-INVENTORY-001,source:cython:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.081342Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""excluded_paths"": [{""path"": ""pyrodigal/prodigal/__init__.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/bitmap.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/dprog.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/gene.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/metagenomic.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/node.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/sequence.pxd"", ""reason"": ""manifest exclusion""}, {""path"": ""pyrodigal/prodigal/training.pxd"", ""reason"": ""manifest exclusion""}], ""files"": 15, ""included_paths"": [""pyrodigal/_connection.pxd"", ""pyrodigal/_sequence.pxd"", ""pyrodigal/cpu_features/__init__.pxd"", ""pyrodigal/cpu_features/aarch64.pxd"", ""pyrodigal/cpu_features/arm.pxd"", ""pyrodigal/cpu_features/x86.pxd"", ""pyrodigal/impl/__init__.pxd"", ""pyrodigal/impl/avx.pxd"", ""pyrodigal/impl/avx512.pxd"", ""pyrodigal/impl/generic.pxd"", ""pyrodigal/impl/mmx.pxd"", ""pyrodigal/impl/neon.pxd"", ""pyrodigal/impl/sse.pxd"", ""pyrodigal/lib.pxd"", ""pyrodigal/lib.pyx""], ""language"": ""cython"", ""nonblank_lines"": 5444, ""physical_lines"": 6240}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-INVENTORY-001/source-cython-inventory/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-INVENTORY-001/source-cython-inventory/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-INVENTORY-001/source-cython-inventory/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-NATIVE-LINT-001,cython:cython-lint,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:59.524061Z,5.450303917052224,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""cython-lint"", ""finding_count"": 631, ""findings_per_kloc"": 123.92, ""language"": ""cython"", ""rules"": [{""count"": 27, ""findings_per_kloc"": 5.302, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E111""}, {""count"": 22, ""findings_per_kloc"": 4.321, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E131""}, {""count"": 125, ""findings_per_kloc"": 24.548, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E221""}, {""count"": 42, ""findings_per_kloc"": 8.248, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E222""}, {""count"": 87, ""findings_per_kloc"": 17.086, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E228""}, {""count"": 11, ""findings_per_kloc"": 2.16, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E261""}, {""count"": 2, ""findings_per_kloc"": 0.393, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E301""}, {""count"": 1, ""findings_per_kloc"": 0.196, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E302""}, {""count"": 4, ""findings_per_kloc"": 0.786, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E303""}, {""count"": 216, ""findings_per_kloc"": 42.419, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E501""}, {""count"": 36, ""findings_per_kloc"": 7.07, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E701""}, {""count"": 6, ""findings_per_kloc"": 1.178, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E702""}, {""count"": 36, ""findings_per_kloc"": 7.07, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E703""}, {""count"": 7, ""findings_per_kloc"": 1.375, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""E741""}, {""count"": 5, ""findings_per_kloc"": 0.982, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""W291""}, {""count"": 1, ""findings_per_kloc"": 0.196, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""W292""}, {""count"": 3, ""findings_per_kloc"": 0.589, ""native_severity"": ""UNSPECIFIED"", ""rule"": ""W293""}]}","{""name"": ""cython-lint"", ""version"": ""pinned by analyzer lock""}","[""cython-lint"", ""/source/pyrodigal/_connection.pxd"", ""/source/pyrodigal/_sequence.pxd"", ""/source/pyrodigal/cpu_features/__init__.pxd"", ""/source/pyrodigal/cpu_features/aarch64.pxd"", ""/source/pyrodigal/cpu_features/arm.pxd"", ""/source/pyrodigal/cpu_features/x86.pxd"", ""/source/pyrodigal/impl/__init__.pxd"", ""/source/pyrodigal/impl/avx.pxd"", ""/source/pyrodigal/impl/avx512.pxd"", ""/source/pyrodigal/impl/generic.pxd"", ""/source/pyrodigal/impl/mmx.pxd"", ""/source/pyrodigal/impl/neon.pxd"", ""/source/pyrodigal/impl/sse.pxd"", ""/source/pyrodigal/lib.pxd"", ""/source/pyrodigal/lib.pyx""]","{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-LINT-001/cython-cython-lint/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-LINT-001/cython-cython-lint/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-LINT-001/cython-cython-lint/stdout.txt""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,cython:production,,,SRC-NATIVE-SECURITY-001,source:cython:security,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:18:05.092728Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""language"": ""cython"", ""reason"": ""No frozen source-security analyzer for the limited profile.""}","{""name"": ""Seebot analyzer dispatcher"", ""version"": ""0.1.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-SECURITY-001/source-cython-security/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-SECURITY-001/source-cython-security/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-NATIVE-SECURITY-001/source-cython-security/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,python:production,,,SRC-COMPLEXITY-001,source:python:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:52.650197Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true}","{""maximum"": 22, ""median"": 5.0, ""over_10"": 1, ""over_10_per_100_functions"": 25.0, ""over_20"": 1, ""percentile_90"": 22}","{""name"": ""lizard + Seebot structural observer"", ""version"": ""1.23.0""}",null,"{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-python-complexity/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-python-complexity/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-COMPLEXITY-001/source-python-complexity/observation.json""}"
current,pyrodigal,,2024-07-01,9197432093ee2c23b85393acb52552ccb4efef4e,python:production,,,SRC-DEAD-CODE-001,python:vulture,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:17:58.628017Z,0.8023907910101116,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,,"{""measurement_only"": true, ""network"": ""none""}","{""analyzer"": ""vulture"", ""candidate_count"": 1, ""language"": ""python"", ""notes"": ""Candidates are indicators, not confirmed dead code.""}","{""name"": ""vulture"", ""version"": ""pinned by analyzer lock""}","[""vulture"", ""--min-confidence"", ""60"", ""/source/pyrodigal/__init__.py"", ""/source/pyrodigal/__main__.py"", ""/source/pyrodigal/_version.py"", ""/source/pyrodigal/cli.py""]","{""metadata"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/python-vulture/metadata.json"", ""stderr"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/python-vulture/stderr.txt"", ""stdout"": ""evidence/current/pyrodigal/2024-07-01/SRC-DEAD-CODE-001/python-vulture/stdout.txt""}"
