candidate_rank,package_name,download_count,summary,package_version_at_cutoff,package_build_at_cutoff,package_subdir,artifact_basename,artifact_sha256,repository_url,repository_mapping_source,repository_archived,snapshot_commit,primary_language,languages_json,upstream_project_id,executable_candidate,executable_confidence,interface_status,interface_evidence_json,input_families,output_families,data_requirement,provisionally_eligible,eligible_sequence,first_200_eligible,exclusion_code,review_status,notes
825,agat,19935,Another Gff Analysis Toolkit (AGAT). Suite of tools to handle gene annotations in any GTF/GFF format.,1.7.0,pl5321hdfd78af_0,noarch,noarch/agat-1.7.0-pl5321hdfd78af_0.conda,f1f0bcc0152d5e45202c3ddb56968a537cb4ea091acd1c07998ddbf4f4e8b210,https://github.com/NBISweden/AGAT,anaconda:dev_url,False,7dc39a129e2acc9dac8978308ec43a3c63f40ead,HTML,"{""Dockerfile"": 1126, ""HTML"": 3180710, ""Nextflow"": 8330, ""Perl"": 1769210, ""Shell"": 1045}",nbisweden.agat,agat;agat_convert_sp_gxf2gxf.pl,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:agat_convert_sp_gxf2gxf.pl"", ""repository:README:documented-command"", ""repository:bin/agat:launcher""]",GFF,GFF,UNKNOWN,False,,False,UNSUPPORTED_PRIMARY_LANGUAGE,metadata_interface_reviewed,
826,bioconductor-impute,19770,impute: Imputation for microarray data,1.84.0,r45h63f16b7_0,linux-64,linux-64/bioconductor-impute-1.84.0-r45h63f16b7_0.conda,89077986aa58536c8493b302c06d7b5e197cbdfc079c098e1d0254de7efcf4f0,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
827,ucsc-gtftogenepred,19620,Convert a GTF file to a genePred.,482,h0b57e2e_0,linux-64,linux-64/ucsc-gtftogenepred-482-h0b57e2e_0.tar.bz2,c8da9a599ea4a8b8b1790a6c1cb853e4626e52f625491e647d8b401d64bc8743,https://github.com/ucscGenomeBrowser/kent,anaconda:dev_url,False,43697ed2271f7819ef6d6f1947c0b404a508539a,C,"{""ActionScript"": 26888, ""AngelScript"": 749839, ""AppleScript"": 2107, ""Awk"": 42558, ""BitBake"": 1207, ""C"": 43842354, ""C++"": 119752, ""CAP CDS"": 3329, ""CSS"": 368782, ""Dockerfile"": 2417, ""Gherkin"": 64, ""Gnuplot"": 278017, ""HTML"": 26897488, ""Java"": 174889, ""JavaScript"": 3494851, ""Jupyter Notebook"": 9410, ""Logos"": 220, ""Lua"": 21602, ""Makefile"": 1102488, ""PHP"": 190460, ""Pascal"": 256, ""Pep8"": 1734, ""Perl"": 4259789, ""PostScript"": 225917, ""Python"": 5080150, ""R"": 20261, ""Raku"": 20302, ""RenderScript"": 6487, ""Roff"": 435, ""Ruby"": 145197, ""Shell"": 28000239, ""TSQL"": 25995, ""Tcl"": 35359, ""VBScript"": 1579, ""Yacc"": 5972, ""q"": 120, ""sed"": 9929}",ucscgenomebrowser.kent,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
828,r-biodb,19491,An R package for connecting to chemical and biological databases.,1.2.2,r45hd63eeec_10,linux-64,linux-64/r-biodb-1.2.2-r45hd63eeec_10.conda,d30a8bcb2d1dfde084e4748e936c0ff593a6519bf370bb472c38efce0a69602e,https://github.com/pkrog/biodb,anaconda:home,True,585246eefff1d2ba5b21dbe6ddf6da00a2fd64c4,R,"{""C++"": 15079, ""Makefile"": 9338, ""R"": 675438, ""TeX"": 14273}",pkrog.biodb,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,PRIMARY_LANGUAGE_R,metadata_interface_reviewed,
829,perl-sys-info-driver-linux,19431,Linux driver for Sys::Info,0.7911,pl5321hdfd78af_0,noarch,noarch/perl-sys-info-driver-linux-0.7911-pl5321hdfd78af_0.conda,31abccbe3319cd1f7401310712e2d754720ed26ef47c30d757b0d4a060730da4,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
830,mageck,19407,"MAGeCK (Model-based Analysis of Genome-wide CRISPR-Cas9 Knockout), an algorithm to process, QC, analyze and visualize CRISPR screening data.",0.5.9.5,py310hc52dbad_9,linux-64,linux-64/mageck-0.5.9.5-py310hc52dbad_9.conda,dbb85933ced178f86def4c17abacb9d4b6459267fbc5097d5e9dcacf08728426,,,,,,{},,mageck,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:mageck""]",FASTA,FASTA;report/plot,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
831,clair3,19378,Clair3 is a small variant caller for long-reads. Clair3 makes the best of both worlds of using pileup or full-alignment as input for deep-learning based long-read small variant calling. Clair3 is simple and modular for easy deployment and integration.,2.0.2,py311hbc58adc_0,linux-64,linux-64/clair3-2.0.2-py311hbc58adc_0.conda,e2035bba1a713f8bae551d61eead2356cb044cd08eab9dd299a0a47842520d80,https://github.com/HKU-BAL/Clair3,anaconda:dev_url,False,45fc74e6047f7bf18685a8d981b92a23cedccf74,Python,"{""C"": 258983, ""C++"": 74992, ""Dockerfile"": 3461, ""Jupyter Notebook"": 293551, ""Makefile"": 2988, ""Python"": 1069811, ""Shell"": 51429}",hku-bal.clair3,clair3;longphase,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:longphase"", ""repository:README:documented-command""]",VCF,VCF,UNKNOWN,True,204,False,,metadata_interface_reviewed,
832,rmats,19325,MATS is a computational tool to detect differential alternative splicing events from RNA-Seq data.,4.3.0,py311hf2f0b74_5,linux-64,linux-64/rmats-4.3.0-py311hf2f0b74_5.tar.bz2,d61c1067c3fc9dbaee1e46727015f7be3dbb3d5ca96159cb5eb42768ecbd7c02,https://github.com/Xinglab/rmats-turbo,bioconda:source_url,False,07feebca2346fe696d563fc0de1f1adae1bff316,C++,"{""C"": 52100, ""C++"": 1002726, ""CMake"": 12056, ""Common Workflow Language"": 19446, ""Cython"": 13430, ""Dockerfile"": 2043, ""Fortran"": 137084, ""Makefile"": 1540, ""Nextflow"": 6610, ""Python"": 583456, ""R"": 32778, ""Shell"": 6732, ""WDL"": 7614}",xinglab.rmats-turbo,rmats;rmats.py,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:rmats.py"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,205,False,,metadata_interface_reviewed,
833,bioconductor-txdbmaker,19312,Tools for making TxDb objects from genomic annotations,1.6.2,r45hdfd78af_0,noarch,noarch/bioconductor-txdbmaker-1.6.2-r45hdfd78af_0.conda,9324e6f026ef5ea6f825e003680ecd74f31060fef5a7ad22811e8b28dde8e75a,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",GFF,GFF,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
834,bioconductor-bsgenome.hsapiens.ucsc.hg38,19298,Full genomic sequences for Homo sapiens (UCSC genome hg38),1.4.5,r45hdfd78af_4,noarch,noarch/bioconductor-bsgenome.hsapiens.ucsc.hg38-1.4.5-r45hdfd78af_4.conda,03ae91765ae0098969e49c3e73ab9e4eff2d11f82c77b6a12e4056ba1af99a39,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",FASTA,FASTA,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
835,tassel,19158,"TASSEL is a software package to evaluate traits associations, evolutionary patterns, and linkage disequilibrium.",5.2.89,hdfd78af_0,noarch,noarch/tassel-5.2.89-hdfd78af_0.tar.bz2,,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
836,java-jdk,19152,The Zulu OpenJDK build.,8.0.112,1,linux-64,linux-64/java-jdk-8.0.112-1.tar.bz2,,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
837,bioconductor-cner,19016,CNE Detection and Visualization,1.46.0,r45h01b2380_0,linux-64,linux-64/bioconductor-cner-1.46.0-r45h01b2380_0.conda,0e31bdb092aaeb7ddc045fa8187688bb9e6acfd0d28b4086b43bcafdc37e8d71,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,report/plot,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
838,liftover,19005,"A Python package for converting point coordinates between genome assemblies, inspired by pyliftover.",1.4.0,py310h5850263_0,linux-64,linux-64/liftover-1.4.0-py310h5850263_0.conda,457425351ce4a0ff5872b5610558437be6826aee3ea3a1ed1c2b12d39454ea98,https://github.com/jeremymcrae/liftover,anaconda:home,False,1926c4d3097ce36a0f09254c4a09d8b678a5ea82,Python,"{""C++"": 11534, ""Cython"": 4421, ""Python"": 16324}",jeremymcrae.liftover,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",FASTA,FASTA,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
839,bioconductor-cytolib,18964,C++ infrastructure for representing and interacting with the gated cytometry data,2.22.0,r45ha27e39d_0,linux-64,linux-64/bioconductor-cytolib-2.22.0-r45ha27e39d_0.conda,703d5bbe6d7afbc44c01e02224993a7fe1c6399beec576eefeddba1d433c0bb6,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
840,perl-digest-sha1,18841,Perl interface to the SHA-1 algorithm,2.13,pl5321h9948957_8,linux-64,linux-64/perl-digest-sha1-2.13-pl5321h9948957_8.tar.bz2,5a25fbe99627249d761b252c2d8459444b1c4e6189bb17a3e31492d4d55b4f16,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
841,nf-test,18836,nf-test is a simple test framework for Nextflow pipelines.,0.9.5,h2a3209d_0,noarch,noarch/nf-test-0.9.5-h2a3209d_0.conda,a99f62b01c74b01854c01bdebe765110f4754e2245ec536df10a521ad96befd5,https://github.com/askimed/nf-test,bioconda:source_url,False,b1ae051a4c858d6d719906cb59aa7e7fb65f45aa,Java,"{""Groovy"": 3863, ""HTML"": 1822, ""Java"": 321218, ""Nextflow"": 24442, ""Shell"": 1542}",askimed.nf-test,nf-test,explicit_metadata,confirmed_end_user_cli,"[""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,206,False,,metadata_interface_reviewed,
842,pilon,18771,Pilon is an automated genome assembly improvement and variant detection tool.,1.24,hdfd78af_0,noarch,noarch/pilon-1.24-hdfd78af_0.tar.bz2,,https://github.com/broadinstitute/pilon,anaconda:home,False,3d36fdca76d200a2dacf1114c8ce1a0ae5a30911,Scala,"{""Scala"": 149998, ""Shell"": 545}",broadinstitute.pilon,pilon,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:pilon""]",FASTA;VCF,FASTA;VCF,UNKNOWN,False,,False,UNSUPPORTED_PRIMARY_LANGUAGE,metadata_interface_reviewed,
843,btllib,18706,"Bioinformatics common code library in C++ with Python wrappers, from Bioinformatics Technology Lab.",1.7.8,py312h057a5e6_0,linux-64,linux-64/btllib-1.7.8-py312h057a5e6_0.conda,85ebc45174f9138cc050ccd795485fccfb5536b670330f181737f7b7e2fab9ca,https://github.com/BirolLab/btllib,anaconda:dev_url,False,e019315ed07b8337a197e61925f51c355adedcf8,C++,"{""C++"": 3814133, ""Meson"": 8435, ""Python"": 40438, ""SWIG"": 13390, ""Shell"": 10300}",birollab.btllib,indexlr,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:indexlr""]",UNKNOWN,UNKNOWN,UNKNOWN,True,207,False,,metadata_interface_reviewed,
844,aster,18664,Accurate Species Tree EstimatoR series; a family of optimation algorithms for species tree inference implemented in C++.,1.25,hc52dbad_0,linux-64,linux-64/aster-1.25-hc52dbad_0.conda,59515b2844a430cc2efb4edb015ac1b62d0afbecd3efe94513a37d0626ac3ded,https://github.com/chaoszhang/ASTER,anaconda:dev_url,False,ddc3dc6b28b20cecfec18cede8c6247decc82b77,C++,"{""Batchfile"": 2732, ""C"": 2478, ""C++"": 421673, ""Cuda"": 9127, ""Makefile"": 3733, ""Python"": 15221, ""Shell"": 722}",chaoszhang.aster,astral;astral-hybrid;astral-pro;caster-pair;caster-site,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:astral"", ""bioconda-meta.yaml:test.commands:astral-hybrid"", ""bioconda-meta.yaml:test.commands:astral-pro"", ""bioconda-meta.yaml:test.commands:caster-pair"", ""bioconda-meta.yaml:test.commands:caster-site""]",UNKNOWN,UNKNOWN,UNKNOWN,True,208,False,,metadata_interface_reviewed,
845,acedrg,18570,ACEDRG: ligand/monosaccharide building and restraint generation tools from CCP4,330,py310hd766df8_2,linux-64,linux-64/acedrg-330-py310hd766df8_2.conda,30726f27309ea5003ffb30148d55a78641eea35dd6a47e49a2ec997b1f127a9f,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
846,perl-text-template-simple,18553,Simple text template engine,0.91,pl5321hdfd78af_1,noarch,noarch/perl-text-template-simple-0.91-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
847,perl-sys-info,18481,Fetch information from the host system,0.7811,pl5321hdfd78af_1,noarch,noarch/perl-sys-info-0.7811-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
848,tiddit,18479,TIDDIT - structural variant calling.,3.9.5,py310hd755272_0,linux-64,linux-64/tiddit-3.9.5-py310hd755272_0.conda,4eb1d2e8b778b841e09e5356975f8105e6569d205acf73d89127a8beee39e0fe,https://github.com/SciLifeLab/TIDDIT,anaconda:dev_url,False,cd3a786767eef88f342a4e75be6d596a617e3b97,Cython,"{""Cython"": 66425, ""Dockerfile"": 664, ""Python"": 23273}",scilifelab.tiddit,tiddit,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:tiddit"", ""repository:README:documented-command"", ""repository:setup.py:declared-executable:tiddit""]",VCF,VCF,UNKNOWN,True,209,False,,metadata_interface_reviewed,
849,perl-sys-info-base,18470,Base class for Sys::Info,0.7807,pl5321hdfd78af_1,noarch,noarch/perl-sys-info-base-0.7807-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
850,bcbio-nextgen,18410,"Validated, scalable, community developed variant calling, RNA-seq and small RNA analysis",1.2.9,pyh5e36f6f_3,noarch,noarch/bcbio-nextgen-1.2.9-pyh5e36f6f_3.tar.bz2,,https://github.com/bcbio/bcbio-nextgen,anaconda:home,False,594339fd1a9694c8f8ed61084e2bd5740cfd59b0,Python,"{""Lua"": 7695, ""Python"": 2579361, ""R"": 2338, ""Shell"": 15031}",bcbio.bcbio-nextgen,bcbio_nextgen,explicit_metadata,confirmed_end_user_cli,"[""repository:scripts/bcbio_nextgen.py:launcher""]",VCF,VCF,UNKNOWN,True,210,False,,metadata_interface_reviewed,
851,perl-date-format,18371,,2.30,pl526_2,linux-64,linux-64/perl-date-format-2.30-pl526_2.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
852,lofreq,18301,A fast and sensitive variant-caller for inferring SNVs and indels from next-generation sequencing data,2.1.5,py311hce89694_15,linux-64,linux-64/lofreq-2.1.5-py311hce89694_15.tar.bz2,eff0633762b3a1d3bb260c8231cd9ad37eee21a203c24a657ed64db40bdd8ee7,https://github.com/CSB5/lofreq,bioconda:source_url,False,46bd58d7f5b2c38c5b422820ece82b119830e4b7,C,"{""C"": 818545, ""M4"": 25940, ""Makefile"": 3141, ""Python"": 196333, ""Shell"": 58729}",csb5.lofreq,bcftools;lofreq;samtools,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:bcftools"", ""bioconda-meta.yaml:test.commands:samtools"", ""repository:README:documented-command""]",VCF,VCF,UNKNOWN,True,211,False,,metadata_interface_reviewed,
853,rust-bio-tools,18274,"A growing collection of fast and secure command line utilities for dealing with NGS data
implemented on top of Rust-Bio.
",0.42.2,h5c46d4b_3,linux-64,linux-64/rust-bio-tools-0.42.2-h5c46d4b_3.conda,61e5650adf612b2329a06db40c0bef0af9983ae9119d1e8f752b51e6898cd0c6,https://github.com/rust-bio/rust-bio-tools,anaconda:dev_url,False,0b3940c3c498b8350a8a0933268a94447a714371,Rust,"{""CSS"": 948, ""Dockerfile"": 360, ""HTML"": 76896, ""JavaScript"": 13618, ""Rust"": 307552}",rust-bio.rust-bio-tools,rbt;rust-bio-tools,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:rbt"", ""repository:Cargo.toml:declared-executable:rbt"", ""repository:Cargo.toml:declared-executable:rust-bio-tools"", ""repository:README:documented-command"", ""repository:src/main.rs:rust-binary-entrypoint""]",UNKNOWN,UNKNOWN,UNKNOWN,True,212,False,,metadata_interface_reviewed,
854,needletail,18201,Fast FASTX parsing in Python,0.7.3,py312ha170aba_0,linux-64,linux-64/needletail-0.7.3-py312ha170aba_0.conda,4a4998b365d40483632edec3447427e070ef868bd0f73994152a46e3c6a479c5,https://github.com/onecodex/needletail,anaconda:dev_url,False,d947375b9ae0da956ca1e0feceda3dc11cf7ace1,Rust,"{""Python"": 16230, ""Rust"": 124280}",onecodex.needletail,needletail,explicit_metadata,confirmed_end_user_cli,"[""repository:Cargo.toml:declared-executable:needletail""]",UNKNOWN,UNKNOWN,UNKNOWN,True,213,False,,metadata_interface_reviewed,
855,picard-slim,18173,Java tools for working with NGS data in the BAM format.,3.4.0,hdfd78af_0,noarch,noarch/picard-slim-3.4.0-hdfd78af_0.tar.bz2,3dded60f5a0860ea62a07895913c074c76a9dccdfe8ecff123b1bbe7585512ac,https://github.com/broadinstitute/picard,anaconda:dev_url,False,dc7f254babaa6ebed1c1e57169465fa119c51b07,Java,"{""CSS"": 3608, ""Dockerfile"": 857, ""HTML"": 11372, ""Java"": 6401865, ""Python"": 17559, ""R"": 26294, ""Rez"": 7, ""Shell"": 10583, ""XSLT"": 22469}",broadinstitute.picard,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",SAM/BAM/CRAM,SAM/BAM/CRAM,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
856,treekin,18053,Compute folding dynamics on coarse grained version of an energy landscape by numeric integration of a Markov process,0.5.1,hf3d7b6d_4,linux-64,linux-64/treekin-0.5.1-hf3d7b6d_4.tar.bz2,,https://github.com/ViennaRNA/Treekin,bioconda:source_url,False,2c9cd0b015105121ffa56c317cdeed1fac3e4369,C++,"{""C"": 10153, ""C++"": 155671, ""M4"": 47436, ""Makefile"": 1412, ""Shell"": 745}",viennarna.treekin,treekin,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:treekin""]",UNKNOWN,UNKNOWN,UNKNOWN,True,214,False,,metadata_interface_reviewed,
857,perl-cache-cache,17981,extends Cache::SizeAwareMemoryCache,1.08,pl5321hdfd78af_1,noarch,noarch/perl-cache-cache-1.08-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
858,skder,17903,skDER & CiDDER: efficient & high-resolution dereplication methods for microbial genomes,1.3.6,py311h3cb736e_0,linux-64,linux-64/skder-1.3.6-py311h3cb736e_0.conda,70936c98c6401cf39a199fab00fb486a1dc3403aa6f7e479d65553b54d85b566,https://github.com/raufs/skDER,anaconda:dev_url,False,057ccdf3afe598858a1ba440057094bd57f48114,Python,"{""C++"": 13377, ""Dockerfile"": 1294, ""Python"": 142132, ""Shell"": 7542}",raufs.skder,skder,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:skder"", ""repository:README:documented-command"", ""repository:bin/skder:launcher""]",FASTA,FASTA,UNKNOWN,True,215,False,,metadata_interface_reviewed,
